0.0,-0.7720139845339612,0.0,-2.364032548239928,0.0,1.5667056403734652,0.7790984706123166,0.0,0.6200000000059239,0.9269469385475406,1.087139913186375,0,-0.1,0,0,0,0,0,0,0
-0.009999634934407238,-0.7720114342588777,0.0,-2.364032547797295,-5.523924138400582e-06,1.5666918985243876,0.7791000141246217,-9.434102614221812e-07,0.6230704534306292,0.9269290055485354,1.0871379954652498,1,-0.1,0.1,0,0.1,0,0,0,0
-0.01999956404818789,-0.7620091603771805,0.0,-2.3540325382158325,-1.0466965858896281e-05,1.5666796288505516,0.7791013591687678,-1.644094054816525e-06,0.6261974694031985,0.9297277595204033,1.0887352830468495,2,-0.1,0.1,0,0.1,0,0,0,0.1
-0.02999951777261596,-0.7520074853206344,-3.469446951953614e-20,-2.344032531311527,-1.4089190165649661e-05,1.5666706036565305,0.7791023414271132,0.003997939967091022,0.6293809814419236,0.9325108439171087,1.0903044552399996,3,-0.1,0.1,0,0.1,0,0,0,0.1
-0.0399994737182506,-0.7420056851160259,-3.469446951953614e-20,-2.3340325241064632,-1.79593596661759e-05,1.5666609188315461,0.7791033875626239,0.00759752812174499,0.6326214359446418,0.9352763746233009,1.0918448105439202,4,-0.1,0.1,0,0,0,0,0,0
-0.04999894909619793,-0.7320042068919755,-3.469446951953614e-20,-2.334032533047664,-2.110451581122996e-05,1.566652998407059,0.7791043043117621,0.007596951258391602,0.6358475435702118,0.9366036934004476,1.0886810219124323,5,-0.1,0,0,0,0,0,0,0
-0.05999893451793538,-0.732002566229651,-3.469446951953614e-20,-2.3340325265422197,-2.4606039471373603e-05,1.5666441840983545,0.7791052413020136,0.007596394959516963,0.6390133737922308,0.9364276942706135,1.0886797958034287,6,-0.1,0.1,0,0.1,0,0,0,0.1
-0.06999891809133649,-0.7220010183665944,-2.6020852139652105e-20,-2.324032520478149,-2.7909463644882476e-05,1.5666358685062873,0.7791061256686538,0.010836230252057821,0.642380719213644,0.9391223808838998,1.090162453533278,7,-0.1,0.1,0,0.1,0,0,0,0.1
-0.07999887254670475,-0.7119989465472675,-2.6020852139652105e-20,-2.3140325134588986,-3.2303666622806874e-05,1.5666247569355694,0.7791073026078512,0.0137519067704273,0.6458051925199991,0.9417951849618952,1.091615541252713,8,-0.1,0.1,0,0.1,0,0,0,0.1
-0.08999882028690198,-0.7019967240791883,-2.6020852139652105e-20,-2.3040325064832214,-3.698798944290316e-05,1.5666128570511513,0.7791085546257335,0.01637597060040056,0.649286676122992,0.9444453174472778,1.0930391914691855,9,-0.1,0.1,0,0.1,0,0,0,0.1
-0.09999875489092765,-0.6919943413824319,-2.6020852139652105e-20,-2.294032499701257,-4.197861461646344e-05,1.5666001210108242,0.7791098866865312,0.018737580022166137,0.6528251689736311,0.9470715892740431,1.0944332531702856,10,-0.1,0.1,0,0.1,0,0,0,0.1
-0.10999866708484483,-0.6819917881859124,-2.6020852139652105e-20,-2.2840324932914657,-4.729312631148384e-05,1.566586497813983,0.7791113046415858,0.020862977132226408,0.6564206448212921,0.9496728065095215,1.095797577670361,11,-0.1,0.1,0,0.1,0,0,0,0.1
-0.11999862123863952,-0.6719902238326342,-2.6020852139652105e-20,-2.274032489497564,-5.052829585928759e-05,1.566578164818538,0.77911216422101,0.02277616715096154,0.6600727054474195,0.9522489800980782,1.0971329104686265,12,-0.1,0.1,0,0.1,0,0,0,0.1
-0.12999854806056993,-0.6619885405968967,-2.6020852139652105e-20,-2.264032486131863,-5.398837665178874e-05,1.5665692157889828,0.7791130854374687,0.024498001737648354,0.6637816319255609,0.9547977755527921,1.098438278656258,13,-0.1,0.1,0,0.1,0,0,0,0.1
-0.13999843301936155,-0.651986730016619,-2.6020852139652105e-20,-2.2540324833618097,-5.7688901727997597e-05,1.5665596092809073,0.7791140748061866,0.02604761331124274,0.6675473239290639,0.9573179909048004,1.0997135441473038,14,-0.1,0.1,0,0.1,0,0,0,0.1
-0.1499982565014074,-0.6419847832783199,-2.6020852139652105e-20,-2.244032481368589,-6.16465201773865e-05,1.5665493026574315,0.7791151401349177,0.027442220759200976,0.6713696546240638,0.9598084219375558,1.100958571523949,15,-0.1,0.1,0,0.1,0,0,0,0.1
-0.1599979926536844,-0.6319826909492868,-2.6020852139652105e-20,-2.2340324803364373,-6.587974686675657e-05,1.5665382507783887,0.7791162909578128,0.0286973206921557,0.6752484702317688,0.962267862592321,1.1021732278501268,16,-0.1,0.1,0,0.1,0,0,0,0.1
